gene	Top	p.value	FDR	logFC.Astocyte	logFC.Immune.cell	logFC.Neoplastic	logFC.Oligodendrocyte	logFC.OPC	logFC.Vascular
ENSG00000136960	103	3.834211212033473e-12	4.84298200259767e-11	1.1387027250247366	1.0270998906653483	1.226846704684591	-8.133371189188434	0.601457063197487	0.47201504537222805
ENSG00000151929	103	1.9003023669936945e-16	2.8885000728542107e-15	-4.8350395994082405	-1.3754343933202797	-1.679144501434207	-0.23193171650667294	-0.9008830493460009	-4.126910858925576
ENSG00000161955	103	1.0305233520009947e-189	1.3016513100097884e-187	-4.150887818016359	-2.736356667335781	-0.33015263163589476	-0.09796643799604808	-0.21209030077865343	-0.31693893167647924
ENSG00000151729	104	2.9916480124108734e-11	3.6125035601641663e-10	3.5175727930784646	6.4560306826455305	3.8504601222602584	3.536398150844415	2.3085302159464653	6.412873921437792
ENSG00000154930	104	1.9640547901150729e-16	2.982229150990683e-15	-4.475604656570756	-0.673199035989918	-0.5420022743959307	-0.48982139791172963	-0.8441586231313611	-0.5928936914782088
ENSG00000172340	104	2.0750493098994722e-75	1.0502545673828068e-73	-1.3680537559453343	-1.1196265702214616	-1.5304264560162497	-0.3941961295217752	-0.7665412290779358	-1.4612526695689416
ENSG00000196154	104	3.6714815404713927e-186	4.5967593006271417e-184	0	-2.712412417790438	-0.13091982777037625	0	0	-0.44325602974907247
ENSG00000117519	105	3.496537192327313e-11	4.1867512874234613e-10	-6.784965653316551	1.0637646563062575	-7.592316911016571	-0.8268626028791544	-5.107229113232382	-6.83839880052996
ENSG00000165959	105	4.835959210652384e-12	6.070681250100401e-11	-1.2696835332126712	-1.5169870579210774	-0.5314902224002942	-4.955087471122477	-0.4045748061482748	-2.0509574031506537
ENSG00000177721	105	5.0504255914846816e-52	1.7754858243167805e-50	-0.1290598793214033	-0.2200538512430249	-1.230804777712149	0	-0.2913549052399642	-0.10175174313598721
ENSG00000000971	106	1.7825822080883423e-11	2.1764581570611558e-10	-0.18639488703102114	-0.030018468807659283	-0.4398444765996389	-0.09975264637706995	-0.19326396381647626	-5.791789340271618
ENSG00000100138	106	1.3094745578022981e-17	2.0836265734127291e-16	4.267278724556774	4.64789807370598	3.37004088213008	4.3262520302209735	4.316910665536586	2.98968157286486
ENSG00000110446	106	5.350287703297052e-184	6.640404903405165e-182	-0.1823236062979568	-2.5067982543644587	-0.2859029663347464	0	-0.0015074100051167326	-0.054588104903058765
ENSG00000134716	106	1.2201715850948403e-21	2.2100899789414547e-20	-4.001889190691424	-0.007719987054516891	-0.6345060619661129	-2.083120773408569	-1.4332489550412137	0
ENSG00000148180	106	2.193484966324099e-16	3.3235255758326835e-15	-5.904270649701969	-5.1696681161842415	-1.5251879511572746	-4.8771656129701455	-2.137232972058916	-3.9519290862610053
ENSG00000095397	107	7.436106724917824e-21	1.3283548346026591e-19	-0.3460971767999583	-0.18973359127436237	-0.5000638257363983	-0.7581529387788276	-1.2400949097674883	-0.7918623263020884
ENSG00000125810	107	3.38401646644692e-174	4.0932260191183594e-172	0	-2.5568858809486157	-0.017701174432505882	0	-0.005726987990424265	-2.069331506461067
ENSG00000108798	108	1.365815085981931e-171	1.6381746825395368e-169	-0.00873250349112403	-2.5735714849098668	-0.0033626855637550776	0	-0.004523822792875023	-0.2879793311014723
ENSG00000152977	108	1.5722112634435653e-50	5.355649490007156e-49	-0.04551860408127973	-0.007532738044903087	-1.1883456778186772	-0.06691385832306003	-0.008280893206076749	-2.835576567065031
ENSG00000234745	108	3.41349412308287e-20	5.948815826466638e-19	-0.28436736039164767	-3.4808864480970874	-0.9073589906039503	-0.3315067154402157	-1.7857013954946825	-4.975003754408498
ENSG00000107281	109	1.2552820884194452e-11	1.5485428909257317e-10	5.2594892741811	6.725816581301513	3.723076860439595	6.265538264872408	3.228721785850622	5.29348247141485
ENSG00000138166	109	1.284164959056244e-66	5.709933476825483e-65	0	-1.0425913272256309	-0.6999565209177173	-0.08804210625364677	-0.3753164891006104	-4.375893605426335
ENSG00000177105	109	1.0810138036144523e-170	1.2857758349157712e-168	-0.8030274708858594	-3.8389052491618183	-1.1846937925169856	-4.034879330287662	-0.9076439317901325	-0.6569998914631691
ENSG00000197093	109	8.168193736539865e-27	1.7019653898048645e-25	-0.754945478004144	-3.109749793016171	-1.5415469948077658	-0.47850076354277704	-2.0046793248742785	-1.2575812373456134
ENSG00000107438	110	1.0983025689716861e-32	2.6170404953143336e-31	0	-0.06383022420541345	-1.1644022324765906	0	-0.009180097946977741	-5.409144507350739
ENSG00000116774	110	1.7186638338050083e-170	2.0273131322230758e-168	-0.10511295646591283	-2.870474784304796	-0.16087782700860664	-0.009785066289620137	-0.07049653178755634	-6.051012752990928
ENSG00000167996	110	1.3381709457109136e-11	1.6479477056196591e-10	-1.2433697786262154	-4.402442550611873	-2.235488861042503	-4.141853195169645	-1.845502234665286	-2.1151371924000895
ENSG00000106066	111	4.606793477674876e-168	5.3895707628569135e-166	-0.3398741004011849	-2.644717602578425	-0.4197612425677323	-0.024278776360623436	-0.009952361692343963	-0.28052848874783226
ENSG00000143409	111	1.9189045492890283e-20	3.3771300409373965e-19	-1.4394431302780222	-0.9919794774954451	-0.8773364676585911	-1.7555482641254017	-1.7556771739921087	-0.8023548072790907
ENSG00000163406	111	4.335626969335513e-16	6.507087669119445e-15	-4.935210730119549	-1.3899873207593967	-0.33743495538084756	0.24673973430867258	-0.16865486624376325	-0.08131209773670856
ENSG00000196507	111	5.106538038136833e-11	6.048598955877754e-10	4.339430346607388	4.361351804584715	4.0616936340702265	4.013470157732815	3.8105341675592554	4.730138694517555
ENSG00000196628	111	1.1394132235724577e-14	1.6149796365491239e-13	2.332631065531612	4.388678983624488	2.3060707591133642	3.6568351996622686	1.8995195759882908	1.7074737519759982
ENSG00000101335	112	1.0280123457886156e-29	2.3034254649043813e-28	-0.10742068230487944	-0.09995098110667959	-0.5255115794449274	0	-0.015815102770338405	-3.419358106335757
ENSG00000150867	112	1.580387825822098e-11	1.9362124839449616e-10	-0.4015566072518284	-0.8870910728965629	0.3504850519731535	-7.042961281988355	-1.4458053549126175	0.10728513381957638
ENSG00000106689	113	5.1899392734385945e-23	9.837450630782087e-22	-4.052103721514389	-0.021490545539132662	-0.609380498334069	-0.04258527087290885	-0.7652333920804735	0
ENSG00000135541	113	1.684838696144132e-11	2.058878656683667e-10	4.294356005335352	5.059495436672692	3.9767593802937546	4.538933726995758	3.717329348612067	4.505415804798455
ENSG00000165458	113	2.775546409897659e-149	2.8916331320051407e-147	-1.6078205670855312	-2.0178845448968494	-1.2216111659016444	-0.09001366877765465	-1.1723764748548167	-0.9552758849783246
ENSG00000198951	113	3.1229852455275034e-163	3.594707129791394e-161	-1.2137384131674893	-2.5782052571618572	-0.3965140883512103	-0.16920947899913166	-0.4988411308708169	-0.46549418062402753
ENSG00000205542	113	5.016710552632675e-19	8.335682155730659e-18	2.6149515073424725	-3.1153097820279054	-1.564195574683767	-0.508779703992337	3.8145030743312063	-2.359681653768149
ENSG00000102007	114	1.7286689953468315e-49	5.778288658216737e-48	-0.24143874984950056	-1.8843406407925314	-2.8855324415694943	-0.17749665734007292	-0.2035754778691967	-1.558466646160492
ENSG00000110057	114	6.271553168310322e-163	7.161110269703319e-161	-0.763524126731742	-2.355215847216355	-0.9665487295311103	-0.14115263008024273	-0.2689153597131834	-0.306647656196448
ENSG00000122863	114	4.905043297733705e-20	8.51699306430088e-19	-1.2211845497033922	-0.05748494855973902	-1.0263945168891007	-1.0282585344913153	-1.869814851193123	-0.9759280542716721
ENSG00000188153	114	1.892841911752803e-11	2.3051648981610715e-10	-1.1096748323157093	-0.03655026699373734	-1.0442295288735965	-4.139083898366677	0.026865876627749835	-0.30536992175251
ENSG00000084764	115	1.9651606847075645e-11	2.389160004500089e-10	3.56836937316633	4.1646448505625395	3.539692085203095	3.6935383449105004	3.008320982515437	3.5965395821893096
ENSG00000101311	115	5.393633718864627e-20	9.34263762977608e-19	0.11243559674081147	0.08963241081228786	-0.01817357161490593	0.11243559674081147	-2.1853560317151	-0.04781872666983977
ENSG00000124785	115	1.9907986729566968e-49	6.62346607438486e-48	-0.07520949148081257	-0.027747223349833185	-1.4928523559389282	0	-0.3632934849238032	-0.29334027069348495
ENSG00000166848	116	3.4165708747404227e-19	5.750556143298359e-18	4.00632956591274	7.225041820345256	5.065185606988181	4.2948469047474065	4.234848334177332	5.177914712048265
ENSG00000186417	116	1.975530676298693e-11	2.399723348324363e-10	0.21963047897362237	-2.211645251456126	0.19024048892458334	-4.381579958091263	0.17637523243565562	0.28494801864448505
ENSG00000005513	117	1.4085493461974387e-19	2.4048115811335054e-18	0.19227734230602883	0.23361881139855875	-1.29333434355024	-2.9377948693534632	-5.810206194680058	0.14455517182395322
ENSG00000109610	117	1.0201486576733806e-23	1.9649907950029855e-22	-3.6711840914108023	-0.008390592698694932	-0.561581715933374	-0.10959854054601803	-0.09172712642609909	-1.829369506386012
ENSG00000136404	117	1.6472783764248871e-161	1.8513074225757901e-159	-0.016929500872172716	-2.540084125051092	-0.12864847184607128	-0.009785066289620137	-0.16228621122093675	-0.841464613002347
ENSG00000168938	117	8.641789511864699e-49	2.8618158167713347e-47	-1.016285842615456	-0.01845848274111989	-1.4505023206397674	0	-0.12631988790117563	-2.5051691567707484
ENSG00000165457	118	6.175848020963436e-159	6.886553031500802e-157	0	-2.705095618416264	-0.019200493769741284	0	0	0
ENSG00000068001	119	2.184299575317231e-48	7.134212320023545e-47	-0.9456071238441958	-0.2984780037693415	-1.497696175034845	-0.17196084061844077	-1.0549284516517767	-2.485491787426233
ENSG00000133134	119	6.597740927460946e-12	8.238806321754156e-11	6.2751045525261695	7.072784910761355	5.733358766531292	4.611785665039086	3.297631708332923	7.116128378648863
ENSG00000266472	119	2.602465713041056e-11	3.155904258473664e-10	2.592946495156688	3.611400816386526	1.421673693627942	4.8891413500564855	3.5013320581977774	2.886946840732182
ENSG00000012822	120	2.6880582200694446e-11	3.256931661719118e-10	4.253146520655172	5.426915920496395	4.565421161495783	4.967691524537505	3.4137590444090398	4.567050039825654
ENSG00000120885	120	8.611248924819838e-17	1.327304059437945e-15	-4.511104451624043	7.583010338099511	-2.0106769493902057	1.6353063121151203	0.8501035097592773	5.642714106120815
ENSG00000138119	120	2.0305237415372805e-155	2.1955807093152263e-153	-0.061873810181653006	-2.225651347381056	-0.9382762127781037	-0.186266828402897	0	-2.576301263819161
ENSG00000144040	120	2.065172036968525e-15	3.045062033435102e-14	-4.677584137188392	-1.4751027480255638	-1.4181602507271283	0.23878527855465936	-0.8252412268741707	-0.790889330212948
ENSG00000082196	121	1.8369522401712473e-22	3.396220119684488e-21	-1.2860727479783793	-0.017819608823121263	-0.8040699834269307	-0.37561601325049204	-1.4290784181213643	-0.4403406835102454
ENSG00000163513	121	1.654117623898686e-151	1.7751293869101957e-149	-0.07882755281434813	-2.158438121856697	-0.4949875401929655	-0.10553824516269698	-0.051944936023044314	-3.9864576227208244
ENSG00000215440	121	6.636184297723594e-66	2.914407953274134e-64	-1.9090081715705483	-1.0316271392492053	-1.3438465519648972	-0.29036827263533493	-1.1615228859986353	-0.576595001541813
ENSG00000091972	122	7.444120929436491e-11	8.723311824782198e-10	5.017128484178491	4.878249621735669	4.852377432457819	4.590185056097542	3.751291691957856	4.82273118218639
ENSG00000163220	122	7.557984172451992e-151	8.05038120100042e-149	-0.07184137245796987	-2.4702982500409703	-0.031878323654297124	-0.014622537758495221	-0.02195619168486382	0
ENSG00000169860	122	8.893756199713024e-48	2.885013232693273e-46	-2.662813799203202	-0.24019394359886712	-1.345714433030122	-0.0249554974959324	-0.035015883129768055	-0.34231804333738736
ENSG00000187773	122	1.7257040378568505e-18	2.808548886240694e-17	-2.2834278885605093	-0.0012396527665019177	-0.526644389458916	-1.881564646037585	-1.4153939468372867	0
ENSG00000109107	123	1.5417559132790525e-10	1.76184805045892e-9	-3.2247372624805344	7.3460920857490715	3.129418483058946	5.2277046344617855	-0.767615177123238	7.2688836118289215
ENSG00000179222	123	3.101352818576722e-11	3.7292004026575815e-10	0.43551111647392204	3.2384382308995496	0.729691328798955	4.148795814893582	0.15110367071370678	1.7222596066680875
ENSG00000198019	123	4.575487170853329e-150	4.83747617700674e-148	-0.04568931034614041	-2.2512485939297835	-0.09860382361129329	-0.1068952800526867	-0.05624767384473409	0
ENSG00000050165	124	3.8976914473061186e-11	4.6553765713305724e-10	-0.9588199812368963	7.741247176942535	5.026335811893269	7.535436513503674	5.011056841548006	4.5435248628090825
ENSG00000100365	124	8.774061758553582e-150	9.208248785281959e-148	0	-2.155323573982854	-0.0153699622026381	0	-0.0016866126860525263	0
ENSG00000118292	124	1.5457960808550928e-10	1.7650517969635806e-9	-1.0002704100276782	-1.1600490252503246	-0.45459282034779314	0.3161117464323206	0.3437296475142286	-3.897943641522305
ENSG00000166136	124	4.603501952588641e-15	6.697837244576721e-14	4.044459662982609	4.1406062038725855	3.3201394030387412	3.185406970859508	2.543664205804115	2.35244864964874
ENSG00000173548	124	4.418364329804215e-18	7.133859058743823e-17	-0.7626408460965993	-0.6531637555369414	-0.7260810129762599	0.062268157660977805	-1.3908197618241092	-0.5923780533178363
ENSG00000223953	124	5.624413249969927e-47	1.8080461783067752e-45	-0.768089291716422	-0.021212697363821982	-1.2765000470443348	-0.11234633583395916	-0.39225465691324873	-2.305914990667869
ENSG00000108298	125	5.125898654425349e-15	7.450300559532898e-14	3.9207501229716524	-0.9986895661614943	-0.07234531577400993	1.4580042678193843	1.85642586357368	-0.4834654044427733
ENSG00000140264	125	1.600650837453751e-10	1.8233112053453647e-9	0.0545719102465565	-2.7255942292366493	-2.8256064917628745	-1.9862676866930729	-0.9875237215141937	-3.344417268284259
ENSG00000162576	125	1.825998681695448e-46	5.830532255892439e-45	-1.325268779770136	-0.02073357515167624	-1.2814463449689164	-0.0916281111484041	-0.04709613790455624	-3.1172409903208966
ENSG00000168000	125	4.2260676714821116e-11	5.03074761259918e-10	4.509047531238508	5.9515739615556935	3.916278871869627	6.104534540331892	1.9899926051645307	3.925486384654032
ENSG00000206199	125	3.328468720715251e-66	1.4753799394648891e-64	-0.14431666078846764	-0.43215946095954466	-0.2606656557357222	-0.3840629289694402	-0.3860632402342307	-0.11920176521028908
ENSG00000145824	126	8.663957486595232e-11	1.0102995523380204e-9	3.3808905249308925	10.283870472343455	7.3181265251281085	10.190040331260304	10.303179820240205	10.074987292072546
ENSG00000164292	126	5.193691756571441e-15	7.541155894358524e-14	-4.785642831885947	-1.602178316421493	-3.7647870272191764	-1.5182124689754268	-2.826329840316445	-2.615712383305226
ENSG00000178726	126	2.9526269634771868e-148	3.0538293224427356e-146	0	-2.3279023790651547	-0.02639669414554118	0	-0.005172752895905226	-0.5594636838354954
ENSG00000014641	127	2.229140695155704e-14	3.1010258422960386e-13	1.7820424670347288	5.411811873893486	3.8649679643987294	3.6394745936336106	3.449112120732809	4.581366564816445
ENSG00000163823	127	5.1793450048860495e-148	5.318330306096405e-146	-0.10076113875405418	-2.1767736735942327	-0.04277905119343057	-0.013117279892762805	-0.008654474532962753	0
ENSG00000187514	127	4.8973252611147484e-11	5.805608260123831e-10	2.8719132957659017	-1.1031095974622325	-0.7370367598474292	-2.9564336736578056	-0.28418732185577067	-1.7978136373408249
ENSG00000006042	128	5.1549389202027835e-11	6.100865937649614e-10	-1.4573642292931785	-1.6883247079950692	-1.0206371771544627	-4.251020085313128	-0.9138010209919589	-1.9586618541672316
ENSG00000073849	128	2.2311223880671e-41	6.4203245655003015e-40	0.029144390252881014	-4.780660247828544	-0.2295665338932267	0.04714361043256764	-1.8895717277753008	-0.470585511281131
ENSG00000145794	128	7.938962550951387e-25	1.5629353446859148e-23	-3.5671457759331684	-0.009492081429731661	-0.7347717187145234	-1.4869965325445051	-0.9077122111024296	-0.0942323736584631
ENSG00000267303	128	4.421246054612669e-56	1.6433449202470587e-54	-0.5540289285990272	-0.7385412105651009	-1.0066937565102556	-0.2199873461032546	-0.9512105489405601	-0.5179447137931207
ENSG00000128524	129	5.383518666419722e-15	7.800909840183635e-14	4.387312467333787	1.6301645158687013	1.0310684112113604	3.3385583682687825	3.7352741211882545	3.603065051079114
ENSG00000152818	129	3.420078841223559e-95	2.0950551631237763e-93	-1.9108856085860184	-2.171121549297617	-1.4662918966531135	-0.04112721493271659	-0.48764531908132724	-4.283166534487833
ENSG00000164674	129	1.5993613874919953e-146	1.6189847577072787e-144	-0.18187672203067934	-2.2939500298383715	-0.1171913407983726	-0.02692748131666441	-0.01971143171878819	-0.059069538512176306
ENSG00000184900	129	3.9964838381456386e-11	4.765397980104657e-10	3.531460052093677	1.8638821644368528	1.4880695444492122	3.6404724998375326	3.1170676394159007	3.0807864598626975
ENSG00000273079	129	6.855823245573965e-11	8.053758451364392e-10	6.582129679322868	6.5905695587340345	6.3573979198262345	6.594845073910624	5.425020888488392	6.5710182456891975
ENSG00000008394	130	5.740349837347649e-15	8.27596093216799e-14	-4.86452338926521	0.4542741640256273	-2.4447881945821606	0.9242639621090434	0.45081568240773007	0.401262700448263
